chunk_id,source,page,document_type,category,section,article,year,is_table,prefix_context,topic_tags,char_count,word_count,quality_flags,include_for_retrieval,content
quy_che_ctsv_2025_pdf_p18_1060_b60b33bb27d6,quy_che_ctsv_2025.pdf,18,cong_tac_sinh_vien,Công tác sinh viên,,,,True,,hoc_bong;dao_tao,335,69,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 18]
[BẢNG DỮ LIỆU - MỘT HÀNG]
7. Rèn luyện, phát triển kỹ năng mềm, kỹ năng tư duy phản biện cho sinh viên thông qua công tác đào tạo chuyên môn, nghiệp vụ, thực tập nghề nghiệp, các hoạt động xã hội.: 8. Tổ chức khai thác, xét, cấp học bổng tài trợ từ các tổ chức, cá nhân trong và ngoài nước."
quy_che_ctsv_2025_pdf_p18_1061_1999f5cdae0f,quy_che_ctsv_2025.pdf,18,cong_tac_sinh_vien,Công tác sinh viên,,,,True,,dao_tao,343,71,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 18]
[BẢNG DỮ LIỆU - MỘT HÀNG]
7. Rèn luyện, phát triển kỹ năng mềm, kỹ năng tư duy phản biện cho sinh viên thông qua công tác đào tạo chuyên môn, nghiệp vụ, thực tập nghề nghiệp, các hoạt động xã hội.: 9. Lồng ghép kỹ năng mềm, kỹ năng tư duy phản biện cho sinh viên vào các môn học chuyên môn phù hợp."
quy_che_ctsv_2025_pdf_p18_1062_d59966f39c10,quy_che_ctsv_2025.pdf,18,cong_tac_sinh_vien,Công tác sinh viên,,,,True,,dao_tao,342,70,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 18]
[BẢNG DỮ LIỆU - MỘT HÀNG]
7. Rèn luyện, phát triển kỹ năng mềm, kỹ năng tư duy phản biện cho sinh viên thông qua công tác đào tạo chuyên môn, nghiệp vụ, thực tập nghề nghiệp, các hoạt động xã hội.: 10. Tổ chức công tác cố vấn học tập, hoạt động NCKH, đổi mới sáng tạo và khởi nghiệp cho sinh viên."
quy_che_ctsv_2025_pdf_p18_1063_c57429c2c5f7,quy_che_ctsv_2025.pdf,18,cong_tac_sinh_vien,Công tác sinh viên,,,,True,,dao_tao,311,62,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 18]
[BẢNG DỮ LIỆU - MỘT HÀNG]
7. Rèn luyện, phát triển kỹ năng mềm, kỹ năng tư duy phản biện cho sinh viên thông qua công tác đào tạo chuyên môn, nghiệp vụ, thực tập nghề nghiệp, các hoạt động xã hội.: 11. Tổ chức hướng nghiệp, tư vấn, giới thiệu việc làm cho sinh viên."
quy_che_ctsv_2025_pdf_p18_1064_f8a3c7ce3118,quy_che_ctsv_2025.pdf,18,cong_tac_sinh_vien,Công tác sinh viên,,,,True,,dao_tao,296,60,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 18]
[BẢNG DỮ LIỆU - MỘT HÀNG]
7. Rèn luyện, phát triển kỹ năng mềm, kỹ năng tư duy phản biện cho sinh viên thông qua công tác đào tạo chuyên môn, nghiệp vụ, thực tập nghề nghiệp, các hoạt động xã hội.: 12. Tổ chức đánh giá kết quả rèn luyện của sinh viên."
quy_che_ctsv_2025_pdf_p18_1065_cb0d7f4bf9b7,quy_che_ctsv_2025.pdf,18,cong_tac_sinh_vien,Công tác sinh viên,,,,True,,dao_tao,359,75,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 18]
[BẢNG DỮ LIỆU - MỘT HÀNG]
7. Rèn luyện, phát triển kỹ năng mềm, kỹ năng tư duy phản biện cho sinh viên thông qua công tác đào tạo chuyên môn, nghiệp vụ, thực tập nghề nghiệp, các hoạt động xã hội.: 13. Phối hợp với Ban Công tác sinh viên và các đơn vị liên quan trong công tác tư vấn học tập cho sinh viên quốc tế."
quy_che_ctsv_2025_pdf_p18_1066_370259871c7f,quy_che_ctsv_2025.pdf,18,cong_tac_sinh_vien,Công tác sinh viên,,,,True,,dao_tao,363,75,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 18]
[BẢNG DỮ LIỆU - MỘT HÀNG]
7. Rèn luyện, phát triển kỹ năng mềm, kỹ năng tư duy phản biện cho sinh viên thông qua công tác đào tạo chuyên môn, nghiệp vụ, thực tập nghề nghiệp, các hoạt động xã hội.: 14. Tư vấn, hỗ trợ chuyên môn, học thuật cho các câu lạc bộ học thuật thuộc các lĩnh vực chuyên môn do đơn vị phụ trách."
quy_che_ctsv_2025_pdf_p18_1067_481359190d83,quy_che_ctsv_2025.pdf,18,cong_tac_sinh_vien,Công tác sinh viên,,,,True,,dao_tao,353,73,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 18]
[BẢNG DỮ LIỆU - MỘT HÀNG]
7. Rèn luyện, phát triển kỹ năng mềm, kỹ năng tư duy phản biện cho sinh viên thông qua công tác đào tạo chuyên môn, nghiệp vụ, thực tập nghề nghiệp, các hoạt động xã hội.: 15. Tổ chức thực hiện việc tự đánh giá, xếp loại công tác sinh viên của đơn vị theo đúng kế hoạch của Đại học;"
quy_che_ctsv_2025_pdf_p18_1068_b61a46f3aa04,quy_che_ctsv_2025.pdf,18,cong_tac_sinh_vien,Công tác sinh viên,,,,True,,dao_tao,405,82,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 18]
[BẢNG DỮ LIỆU - MỘT HÀNG]
7. Rèn luyện, phát triển kỹ năng mềm, kỹ năng tư duy phản biện cho sinh viên thông qua công tác đào tạo chuyên môn, nghiệp vụ, thực tập nghề nghiệp, các hoạt động xã hội.: 16. Xây dựng chương trình, kế hoạch hoạt động tăng cường chất lượng, hiệu quả công tác sinh viên của đơn vị phù hợp với kế hoạch, mục tiêu chất lượng của Đại học."
quy_che_ctsv_2025_pdf_p18_1069_7543263f8c3c,quy_che_ctsv_2025.pdf,18,cong_tac_sinh_vien,Công tác sinh viên,,,,True,,dao_tao,354,74,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 18]
[BẢNG DỮ LIỆU - MỘT HÀNG]
7. Rèn luyện, phát triển kỹ năng mềm, kỹ năng tư duy phản biện cho sinh viên thông qua công tác đào tạo chuyên môn, nghiệp vụ, thực tập nghề nghiệp, các hoạt động xã hội.: 17. Thực hiện chế độ báo cáo, tự đánh giá về công tác sinh viên của đơn vị theo quy định hiện hành của Đại học."
quy_che_ctsv_2025_pdf_p18_1070_64e15c33886d,quy_che_ctsv_2025.pdf,18,cong_tac_sinh_vien,Công tác sinh viên,,,,True,,tuyen_sinh;dao_tao,510,104,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 18]
[BẢNG DỮ LIỆU - MỘT HÀNG]
1. Tiếp nhận danh sách sinh viên trúng tuyển vào Đại học, cấp mã số sinh viên và xếp lớp sinh viên theo đúng chương trình đào tạo.: 2. Chủ trì phối hợp với các đơn vị quản ngành giải quyết hồ sơ sinh viên chuyển trường (chuyển ra hoặc vào Đại học); sinh viên tham gia chương trình trao đổi với các cơ sở giáo dục đại học trong và ngoài nước; sinh viên thôi học; sinh viên chuyển ngành học, chuyển chương trình đào tạo trong nội bộ Đại học."
quy_che_ctsv_2025_pdf_p18_1071_478b8f22d576,quy_che_ctsv_2025.pdf,18,cong_tac_sinh_vien,Công tác sinh viên,,,,True,,tuyen_sinh;dao_tao,370,77,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 18]
[BẢNG DỮ LIỆU - MỘT HÀNG]
1. Tiếp nhận danh sách sinh viên trúng tuyển vào Đại học, cấp mã số sinh viên và xếp lớp sinh viên theo đúng chương trình đào tạo.: 3. Hướng dẫn các đơn vị quản ngành thực hiện các chương trình đào tạo lồng ghép kỹ năng mềm, kỹ năng tư duy phản biện cho sinh viên vào các môn học chuyên môn phù hợp."
quy_che_ctsv_2025_pdf_p18_1072_e2cf1c8e7862,quy_che_ctsv_2025.pdf,18,cong_tac_sinh_vien,Công tác sinh viên,,,,True,,tuyen_sinh;dao_tao,364,75,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 18]
[BẢNG DỮ LIỆU - MỘT HÀNG]
1. Tiếp nhận danh sách sinh viên trúng tuyển vào Đại học, cấp mã số sinh viên và xếp lớp sinh viên theo đúng chương trình đào tạo.: 4. Phối hợp với Ban Hợp tác đối ngoại và các đơn vị quản ngành triển khai hoạt động trao đổi sinh viên có tích lũy tín chỉ và/hoặc công nhận tín chỉ tương đương."
quy_che_ctsv_2025_pdf_p18_1073_16d5c4dcd724,quy_che_ctsv_2025.pdf,18,cong_tac_sinh_vien,Công tác sinh viên,,,,True,,hoc_bong;tuyen_sinh;dao_tao,321,67,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 18]
[BẢNG DỮ LIỆU - MỘT HÀNG]
1. Tiếp nhận danh sách sinh viên trúng tuyển vào Đại học, cấp mã số sinh viên và xếp lớp sinh viên theo đúng chương trình đào tạo.: 5. Phối hợp với Ban Công tác sinh viên trong việc xét cấp học bổng, hỗ trợ tài chính và các hỗ trợ khác cho sinh viên."
quy_che_ctsv_2025_pdf_p18_1074_eb2dbf68cbf1,quy_che_ctsv_2025.pdf,18,cong_tac_sinh_vien,Công tác sinh viên,,,,True,,hoc_phi;tuyen_sinh;dao_tao,327,70,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 18]
[BẢNG DỮ LIỆU - MỘT HÀNG]
1. Tiếp nhận danh sách sinh viên trúng tuyển vào Đại học, cấp mã số sinh viên và xếp lớp sinh viên theo đúng chương trình đào tạo.: 6. Lập kế hoạch và phối hợp với các đơn vị liên quan tổ chức thu học phí, bảo hiểm y tế theo quy định hiện hành của Đại học."
quy_che_ctsv_2025_pdf_p18_1075_0e6b43207aa5,quy_che_ctsv_2025.pdf,18,cong_tac_sinh_vien,Công tác sinh viên,,,,True,,tuyen_sinh;dao_tao,252,52,too_short,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 18]
[BẢNG DỮ LIỆU - MỘT HÀNG]
1. Tiếp nhận danh sách sinh viên trúng tuyển vào Đại học, cấp mã số sinh viên và xếp lớp sinh viên theo đúng chương trình đào tạo.: 7. Tư vấn và hướng dẫn sinh viên đăng ký học tập."
quy_che_ctsv_2025_pdf_p19_1076_7419ae28ed19,quy_che_ctsv_2025.pdf,19,cong_tac_sinh_vien,Công tác sinh viên,,Điều 45,,True,Điều 45,hoc_bong,445,93,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 19 | Điều 45]
[BẢNG DỮ LIỆU - MỘT HÀNG]
Ngữ cảnh bảng: 19 2. Chủ trì tổ chức thẩm định, đánh giá các công trình NCKH của sinh viên. Điều 45. Trách nhiệm của Ban Hợp tác đối ngoại
1. Khai thác và chủ trì các chương trình trao đổi sinh viên quốc tế.: 2. Khai thác và phối hợp với Ban Công tác sinh viên triển khai các chương trình học bổng tài trợ từ các cá nhân, tổ chức, doanh nghiệp trong và ngoài nước."
quy_che_ctsv_2025_pdf_p19_1077_477e3421b28e,quy_che_ctsv_2025.pdf,19,cong_tac_sinh_vien,Công tác sinh viên,,Điều 45,,True,Điều 45,,427,92,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 19 | Điều 45]
[BẢNG DỮ LIỆU - MỘT HÀNG]
Ngữ cảnh bảng: 19 2. Chủ trì tổ chức thẩm định, đánh giá các công trình NCKH của sinh viên. Điều 45. Trách nhiệm của Ban Hợp tác đối ngoại
1. Khai thác và chủ trì các chương trình trao đổi sinh viên quốc tế.: 3. Phối hợp với Ban Công tác sinh viên và các đơn vị liên quan trong và ngoài Đại học trong công tác quản lý và hỗ trợ sinh viên quốc tế."
quy_che_ctsv_2025_pdf_p19_1078_ebb34f9a9752,quy_che_ctsv_2025.pdf,19,cong_tac_sinh_vien,Công tác sinh viên,,,,True,,,353,78,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 19]
[BẢNG DỮ LIỆU - MỘT HÀNG]
1. Đảm bảo tốt hệ thống cơ sở hạ tầng mạng thông tin phục vụ sinh viên học tập, NCKH; hệ thống cơ sở vật chất phục vụ học tập và rèn luyện sức khỏe cho sinh viên.: 2. Hỗ trợ sinh viên đăng ký sử dụng hệ thống cơ sở vật chất phục vụ cho các hoạt động ngoại khóa về thể thao, văn hóa."
quy_che_ctsv_2025_pdf_p19_1079_742d17c23b33,quy_che_ctsv_2025.pdf,19,cong_tac_sinh_vien,Công tác sinh viên,,,,True,,,318,69,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 19]
[BẢNG DỮ LIỆU - MỘT HÀNG]
1. Tổ chức xây dựng, quản lý nguồn học liệu đáp ứng tốt nhu cầu học tập và NCKH của sinh viên.: 2. Phối hợp với các đơn vị liên quan hướng dẫn sinh viên các kỹ năng khai thác và sử dụng hiệu quả các nguồn học liệu phục vụ cho việc học tập và NCKH."
quy_che_ctsv_2025_pdf_p19_1080_9ff961b8e58b,quy_che_ctsv_2025.pdf,19,cong_tac_sinh_vien,Công tác sinh viên,,,,True,,,339,71,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 19]
[BẢNG DỮ LIỆU - MỘT HÀNG]
1. Tổ chức xây dựng, quản lý nguồn học liệu đáp ứng tốt nhu cầu học tập và NCKH của sinh viên.: 3. Chủ trì phối hợp với các đơn vị liên quan trong và ngoài Đại học tổ chức truyền thông các hoạt động liên quan đến sinh viên theo đúng chủ trương, định hướng của Đại học."
quy_che_ctsv_2025_pdf_p19_1081_4725e8f724b6,quy_che_ctsv_2025.pdf,19,cong_tac_sinh_vien,Công tác sinh viên,,,,True,,dao_tao,348,74,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 19]
[BẢNG DỮ LIỆU - MỘT HÀNG]
1. Tổ chức các chương trình đào tạo trang bị kiến thức, kỹ năng về đổi mới sáng tạo và khởi nghiệp cho sinh viên.: 2. Chủ trì tổ chức hoặc phối hợp với các đơn vị chức năng trong và ngoài đại học tổ chức các kỳ thi/ cuộc thi về nghiên cứu sáng tạo và khởi nghiệp cho sinh viên."
quy_che_ctsv_2025_pdf_p19_1082_9d036d395332,quy_che_ctsv_2025.pdf,19,cong_tac_sinh_vien,Công tác sinh viên,,,,True,,dao_tao,320,69,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 19]
[BẢNG DỮ LIỆU - MỘT HÀNG]
1. Tổ chức các chương trình đào tạo trang bị kiến thức, kỹ năng về đổi mới sáng tạo và khởi nghiệp cho sinh viên.: 3. Tư vấn và hỗ trợ sinh viên tham gia các hoạt động nghiên cứu sáng tạo và khởi nghiệp do Đại học tổ chức hoặc do Đại học cử tham dự."
quy_che_ctsv_2025_pdf_p19_1083_9537ad85a72a,quy_che_ctsv_2025.pdf,19,cong_tac_sinh_vien,Công tác sinh viên,,,,True,,dao_tao,288,61,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 19]
[BẢNG DỮ LIỆU - MỘT HÀNG]
1. Tổ chức các chương trình đào tạo trang bị kiến thức, kỹ năng về đổi mới sáng tạo và khởi nghiệp cho sinh viên.: 4. Tư vấn và hỗ trợ các câu lạc bộ sinh viên tổ chức các hoạt động nghiên cứu sáng tạo và khởi nghiệp."
quy_che_ctsv_2025_pdf_p19_1084_2c443967770d,quy_che_ctsv_2025.pdf,19,cong_tac_sinh_vien,Công tác sinh viên,,,,True,,lien_he,377,77,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 19]
[BẢNG DỮ LIỆU - MỘT HÀNG]
1. Đảm bảo tốt hệ thống phần mềm quản lý và hỗ trợ sinh viên trong suốt quá trình sinh viên học tập tại Đại học.: 2. Quản lý và cấp phát tài khoản thư điện tử (email), tài khoản phần mềm office365 cho sinh viên; thu hồi tài khoản email và tài khoản office365 với các sinh viên không nhập học hoặc thôi học."
quy_che_ctsv_2025_pdf_p19_1085_c5ba4f86e1b0,quy_che_ctsv_2025.pdf,19,cong_tac_sinh_vien,Công tác sinh viên,,,,True,,lien_he,329,68,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 19]
[BẢNG DỮ LIỆU - MỘT HÀNG]
1. Đảm bảo tốt hệ thống phần mềm quản lý và hỗ trợ sinh viên trong suốt quá trình sinh viên học tập tại Đại học.: 3. Hướng dẫn và hỗ trợ sinh viên khai thác hiệu quả tài khoản email, tài khoản office365 và tài khoản cá nhân sinh viên trong quá trình học tập."
quy_che_ctsv_2025_pdf_p20_1086_41af8f754c44,quy_che_ctsv_2025.pdf,20,cong_tac_sinh_vien,Công tác sinh viên,,,,True,,ngoai_ngu,271,57,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 20]
[BẢNG DỮ LIỆU - MỘT HÀNG]
1. Cung cấp các dịch vụ về học tập ngoại ngữ, thi chứng chỉ ngoại ngữ và kiểm định chứng chỉ ngoại ngữ cho sinh viên.: 2. Tổ chức các hoạt động giao lưu văn hóa quốc tế dành cho sinh viên của Đại học."
quy_che_ctsv_2025_pdf_p20_1087_6dbd0ab4cfba,quy_che_ctsv_2025.pdf,20,cong_tac_sinh_vien,Công tác sinh viên,,,,True,,ngoai_ngu,281,60,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 20]
[BẢNG DỮ LIỆU - MỘT HÀNG]
1. Cung cấp các dịch vụ về học tập ngoại ngữ, thi chứng chỉ ngoại ngữ và kiểm định chứng chỉ ngoại ngữ cho sinh viên.: 3. Tư vấn và hỗ trợ các câu lạc bộ ngoại ngữ của sinh viên tổ chức các hoạt động học thuật."
quy_che_ctsv_2025_pdf_p20_1088_05176312b4c0,quy_che_ctsv_2025.pdf,20,cong_tac_sinh_vien,Công tác sinh viên,,Điều 51,,True,Điều 51,ngoai_ngu;ky_tuc_xa,430,95,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 20 | Điều 51]
[BẢNG DỮ LIỆU - MỘT HÀNG]
Ngữ cảnh bảng: học. 3. Tư vấn và hỗ trợ các câu lạc bộ ngoại ngữ của sinh viên tổ chức các hoạt động học thuật. Điều 51. Trách nhiệm của Trung tâm Dịch vụ và Hỗ trợ Bách khoa
1. Tiếp nhận, quản lý và phục vụ sinh viên nội trú trong ký túc xá theo quy định.: 2. Cung cấp các dịch vụ nâng cao đời sống, chăm sóc sức khỏe, hỗ trợ học tập cho sinh viên."
quy_che_ctsv_2025_pdf_p20_1089_68da13315f4c,quy_che_ctsv_2025.pdf,20,cong_tac_sinh_vien,Công tác sinh viên,,Điều 51,,True,Điều 51,ngoai_ngu;ky_tuc_xa,428,94,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 20 | Điều 51]
[BẢNG DỮ LIỆU - MỘT HÀNG]
Ngữ cảnh bảng: học. 3. Tư vấn và hỗ trợ các câu lạc bộ ngoại ngữ của sinh viên tổ chức các hoạt động học thuật. Điều 51. Trách nhiệm của Trung tâm Dịch vụ và Hỗ trợ Bách khoa
1. Tiếp nhận, quản lý và phục vụ sinh viên nội trú trong ký túc xá theo quy định.: 3. Cung cấp các dịch vụ trông, giữ xe đạp, xe máy cho sinh viên được thuận tiện, an toàn."
quy_che_ctsv_2025_pdf_p20_1090_10d39023ba47,quy_che_ctsv_2025.pdf,20,cong_tac_sinh_vien,Công tác sinh viên,,Điều 51,,True,Điều 51,ngoai_ngu;ky_tuc_xa,500,112,,True,"[Tài liệu: quy_che_ctsv_2025.pdf | trang 20 | Điều 51]
[BẢNG DỮ LIỆU - MỘT HÀNG]
Ngữ cảnh bảng: học. 3. Tư vấn và hỗ trợ các câu lạc bộ ngoại ngữ của sinh viên tổ chức các hoạt động học thuật. Điều 51. Trách nhiệm của Trung tâm Dịch vụ và Hỗ trợ Bách khoa
1. Tiếp nhận, quản lý và phục vụ sinh viên nội trú trong ký túc xá theo quy định.: 4. Chủ trì phối hợp với các đơn vị liên quan trong và ngoài Đại học đảm bảo an ninh, trật tự học đường và an ninh, trật tự cho sinh viên nội trú trong ký túc xá."
